"target_id","target_label","target_k","target_a","target_b","tau","method","mean_abs_error","sd_abs_error","n_queries","se_abs_error","median_abs_error","rmse","bias"
3,"B3 (4,3)",1,5,3,1,"Matrix-only",0.0114745055839487,0.010028677942788,100,0.0010028677942788,0.00852848963127363,0.0152063445924203,-0.00254049236213305
4,"B4 (2,4)",1,3,4,0.316227766016838,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.316227766016838,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.334965439157828,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.334965439157828,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.354813389233575,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.354813389233575,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.375837404288444,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.375837404288444,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.398107170553497,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.398107170553497,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.421696503428582,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.421696503428582,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.446683592150963,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.446683592150963,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.47315125896148,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.47315125896148,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.501187233627272,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.501187233627272,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.530884444230988,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.530884444230988,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.562341325190349,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.562341325190349,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.59566214352901,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.59566214352901,"Matrix-only",0.00449339564410351,0.00355789127968558,100,0.000355789127968558,0.00390126651547615,0.0057203678962922,5.00198545943512e-05
4,"B4 (2,4)",1,3,4,0.630957344480193,"Tensor-pooled",0.00250728814249751,0.00206630253708076,100,0.000206630253708076,0.00194946906098201,0.00324243796278472,-0.000107435213646089
4,"B4 (2,4)",1,3,4,0.630957344480193,"Matrix-only",0.00453923254342365,0.00361715652003005,100,0.000361715652003005,0.00386485635005158,0.00579289350504291,1.73246618266447e-05
4,"B4 (2,4)",1,3,4,0.668343917568615,"Tensor-pooled",0.00249913443708408,0.00204161393619553,100,0.000204161393619553,0.00196706599574536,0.00322058667395285,-9.97076907581125e-05
4,"B4 (2,4)",1,3,4,0.668343917568615,"Matrix-only",0.00465258015573554,0.00369988251600717,100,0.000369988251600717,0.00337537647745881,0.0059328527228878,-1.37040934887601e-05
4,"B4 (2,4)",1,3,4,0.707945784384138,"Tensor-pooled",0.00254198256486522,0.00203489174174582,100,0.000203489174174582,0.00222225520870229,0.00324977721031732,-4.56307223806766e-05
4,"B4 (2,4)",1,3,4,0.707945784384138,"Matrix-only",0.00476245105395092,0.00386979417564111,100,0.000386979417564111,0.00366730885615285,0.00612425456145365,-4.29971274218838e-05
4,"B4 (2,4)",1,3,4,0.749894209332456,"Tensor-pooled",0.0027342588601133,0.00219802585833227,100,0.000219802585833227,0.00210911576554656,0.00350131061336558,2.26229216917487e-05
4,"B4 (2,4)",1,3,4,0.749894209332456,"Matrix-only",0.00486510622736549,0.00408280936717704,100,0.000408280936717704,0.00367423099035719,0.00633813045061175,-4.79159849853755e-05
4,"B4 (2,4)",1,3,4,0.794328234724281,"Tensor-pooled",0.00304148129258676,0.00247089380355099,100,0.000247089380355099,0.00222721544341421,0.00391086582225696,8.70585167244704e-05
4,"B4 (2,4)",1,3,4,0.794328234724281,"Matrix-only",0.00508788055793764,0.0043358944408316,100,0.00043358944408316,0.00386895549330801,0.00667072030352449,4.14757786236636e-05
4,"B4 (2,4)",1,3,4,0.841395141645195,"Tensor-pooled",0.00350281001716079,0.00283393188502461,100,0.000283393188502461,0.00242344913126807,0.00449672505786061,0.000188860411319777
4,"B4 (2,4)",1,3,4,0.841395141645195,"Matrix-only",0.00535316246282319,0.00449295033265775,100,0.000449295033265775,0.00403666991872044,0.00697431609680772,0.000136262124803046
4,"B4 (2,4)",1,3,4,0.891250938133746,"Tensor-pooled",0.00397888007477229,0.00325256631744601,100,0.000325256631744601,0.0030282157239876,0.00512882856238249,0.000275029403092123
4,"B4 (2,4)",1,3,4,0.891250938133746,"Matrix-only",0.00557025189788464,0.00474869625089726,100,0.000474869625089726,0.00457798951384945,0.00730426732317077,0.000224408156100879
4,"B4 (2,4)",1,3,4,0.944060876285924,"Tensor-pooled",0.00448846634363494,0.00372712407308559,100,0.000372712407308559,0.00354370958279912,0.00582227356241151,0.000354156025034181
4,"B4 (2,4)",1,3,4,0.944060876285924,"Matrix-only",0.00584778452249403,0.0050467220804753,100,0.00050467220804753,0.00481855855972864,0.00770787217988869,0.000306366486240941
4,"B4 (2,4)",1,3,4,1,"Tensor-pooled",0.00503513142132758,0.00419901354636892,100,0.000419901354636892,0.0039837103368313,0.00654277815954385,0.000428856373082346
4,"B4 (2,4)",1,3,4,1,"Matrix-only",0.00619202376228024,0.00536848808045516,100,0.000536848808045516,0.00485621284673595,0.00817762899011274,0.0003837401392119
5,"B5 (3,4)",1,4,4,0.316227766016838,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.316227766016838,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.334965439157828,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.334965439157828,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.354813389233575,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.354813389233575,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.375837404288444,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.375837404288444,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.398107170553497,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.398107170553497,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.421696503428582,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.421696503428582,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.446683592150963,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.446683592150963,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.47315125896148,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.47315125896148,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.501187233627272,"Tensor-pooled",0.00306495079657797,0.00279297719656514,100,0.000279297719656514,0.00235086294926,0.00413722585675129,-0.000257100480233154
5,"B5 (3,4)",1,4,4,0.501187233627272,"Matrix-only",0.0053840365933964,0.00473892261298021,100,0.000473892261298021,0.00380572952502126,0.00715686130196251,-0.000658803477082103
5,"B5 (3,4)",1,4,4,0.530884444230988,"Tensor-pooled",0.00321515486331804,0.00288069466166373,100,0.000288069466166373,0.0025146273544115,0.00430727738966487,-0.00018316741796194
5,"B5 (3,4)",1,4,4,0.530884444230988,"Matrix-only",0.00537347792429187,0.00473101144332606,100,0.000473101144332606,0.00373161373789933,0.00714373218891676,-0.000643368541235311
5,"B5 (3,4)",1,4,4,0.562341325190349,"Tensor-pooled",0.00354348282788709,0.00313132691250574,100,0.000313132691250574,0.00278741791360696,0.00471841357896736,-1.12625439082976e-05
5,"B5 (3,4)",1,4,4,0.562341325190349,"Matrix-only",0.00541746319027248,0.00462098736895201,100,0.000462098736895201,0.0038728221430925,0.00710555391502528,-0.000461291177122016
5,"B5 (3,4)",1,4,4,0.59566214352901,"Tensor-pooled",0.00392920857371483,0.00364939352052547,100,0.000364939352052547,0.00255822642098201,0.00535010021894272,0.000152352347273062
5,"B5 (3,4)",1,4,4,0.59566214352901,"Matrix-only",0.00557273439249336,0.00468683771012713,100,0.000468683771012713,0.00387539967603224,0.00726650891784614,-0.000289399061205389
5,"B5 (3,4)",1,4,4,0.630957344480193,"Tensor-pooled",0.00441568753115125,0.00424700641251575,100,0.000424700641251575,0.00270100218838553,0.00611187280676185,0.000306814764815164
5,"B5 (3,4)",1,4,4,0.630957344480193,"Matrix-only",0.0057890166828271,0.00487250268610188,100,0.000487250268610188,0.00458149013295921,0.00755093264145958,-0.000130621569600836
5,"B5 (3,4)",1,4,4,0.668343917568615,"Tensor-pooled",0.00484985594136046,0.00485526152237398,100,0.000485526152237398,0.002914909457097,0.00684535838784853,0.000517109262082446
5,"B5 (3,4)",1,4,4,0.668343917568615,"Matrix-only",0.00599276263784565,0.00513211815451161,100,0.000513211815451161,0.00444391005098956,0.00787327469468122,6.59539273855224e-05
5,"B5 (3,4)",1,4,4,0.707945784384138,"Tensor-pooled",0.00529946599567659,0.00549085798722894,100,0.000549085798722894,0.00362843020202216,0.00761133142498007,0.000776706875175665
5,"B5 (3,4)",1,4,4,0.707945784384138,"Matrix-only",0.00622861492057794,0.00550770114074103,100,0.000550770114074103,0.00431086838364799,0.00829620804741593,0.00030075806486539
5,"B5 (3,4)",1,4,4,0.749894209332456,"Tensor-pooled",0.00587020344515361,0.00616798716920687,100,0.000616798716920687,0.0035677903742171,0.00849252103617053,0.00101602637654608
5,"B5 (3,4)",1,4,4,0.749894209332456,"Matrix-only",0.00651860519937972,0.00608555110271812,100,0.000608555110271812,0.00492322739803949,0.00889695490867163,0.000542548864717817
5,"B5 (3,4)",1,4,4,0.794328234724281,"Tensor-pooled",0.00647652665987573,0.00689700272301608,100,0.000689700272301608,0.00404827863836746,0.00943601386559808,0.00123617635304683
5,"B5 (3,4)",1,4,4,0.794328234724281,"Matrix-only",0.00689914775116439,0.00670808565701297,100,0.000670808565701297,0.00521110754031245,0.00959930563855541,0.00078918475832856
5,"B5 (3,4)",1,4,4,0.841395141645195,"Tensor-pooled",0.00708279769440556,0.00764702930697695,100,0.000764702930697695,0.00452763304908731,0.0103951098998242,0.00144401133277645
5,"B5 (3,4)",1,4,4,0.841395141645195,"Matrix-only",0.00730775194441675,0.00741567744819401,100,0.000741567744819401,0.00515779020100632,0.0103848730265046,0.00102202405617428
5,"B5 (3,4)",1,4,4,0.891250938133746,"Tensor-pooled",0.007708643316283,0.00836720983709613,100,0.000836720983709613,0.00505166178060355,0.0113460689329429,0.00164022020586287
5,"B5 (3,4)",1,4,4,0.891250938133746,"Matrix-only",0.00780140193506888,0.00809449737949248,100,0.000809449737949248,0.00549963204429295,0.0112128297543859,0.00124183852773231
5,"B5 (3,4)",1,4,4,0.944060876285924,"Tensor-pooled",0.0083331974348671,0.00905833077381669,100,0.000905833077381669,0.0058565418399197,0.0122749746367262,0.0018254533265239
5,"B5 (3,4)",1,4,4,0.944060876285924,"Matrix-only",0.00834387006028019,0.00874540963964138,100,0.000874540963964138,0.00607149567826054,0.012055601828624,0.00144935677037171
5,"B5 (3,4)",1,4,4,1,"Tensor-pooled",0.00894487832520521,0.00972024006390415,100,0.000972024006390415,0.00613017925205817,0.013173802962078,0.00200032466873233
5,"B5 (3,4)",1,4,4,1,"Matrix-only",0.00886105571920942,0.00941543252221066,100,0.000941543252221066,0.0062272653260562,0.0128950445653915,0.00164526662436318
6,"B6 (4,4)",1,5,4,0.316227766016838,"Tensor-pooled",0.00297828875710365,0.00251730356814926,100,0.000251730356814926,0.00210096211501366,0.00389148467841835,-0.00103071266856377
6,"B6 (4,4)",1,5,4,0.316227766016838,"Matrix-only",0.00865382330946752,0.0056007266245382,100,0.00056007266245382,0.00770871885738419,0.010292867200497,-0.000838379401486767
6,"B6 (4,4)",1,5,4,0.334965439157828,"Tensor-pooled",0.00297828875710365,0.00251730356814926,100,0.000251730356814926,0.00210096211501366,0.00389148467841835,-0.00103071266856377
6,"B6 (4,4)",1,5,4,0.334965439157828,"Matrix-only",0.00875880728255843,0.00569943736143315,100,0.000569943736143315,0.00770164555202855,0.0104343401989551,-0.000762681607795967
6,"B6 (4,4)",1,5,4,0.354813389233575,"Tensor-pooled",0.0031017504616428,0.00269192851591066,100,0.000269192851591066,0.00203881696541917,0.00409815449559025,-0.000969900573018023
6,"B6 (4,4)",1,5,4,0.354813389233575,"Matrix-only",0.00894530417492179,0.00606037195203304,100,0.000606037195203304,0.00757043121219412,0.0107879235210902,-0.000632444450253615
6,"B6 (4,4)",1,5,4,0.375837404288444,"Tensor-pooled",0.00342328394903148,0.00327242135997248,100,0.000327242135997248,0.00221080451718091,0.0047244605128341,-0.000872777271145652
6,"B6 (4,4)",1,5,4,0.375837404288444,"Matrix-only",0.00925015917335653,0.00641587386431187,100,0.000641587386431187,0.00799049737362338,0.0112390946165945,-0.000509492645179197
6,"B6 (4,4)",1,5,4,0.398107170553497,"Tensor-pooled",0.0039897053983164,0.00386731682314721,100,0.000386731682314721,0.00283745988134378,0.0055429529297881,-0.000777341156671481
6,"B6 (4,4)",1,5,4,0.398107170553497,"Matrix-only",0.00961667720148622,0.00679886490441844,100,0.000679886490441844,0.00805428363524864,0.0117576697838574,-0.000393418656339705
6,"B6 (4,4)",1,5,4,0.421696503428582,"Tensor-pooled",0.0046761990354223,0.00455274904884111,100,0.000455274904884111,0.00343503861923905,0.00651053654329586,-0.000681891855410937
6,"B6 (4,4)",1,5,4,0.421696503428582,"Matrix-only",0.0100229130114533,0.00719914219933203,100,0.000719914219933203,0.00800826018863475,0.0123194219489918,-0.000283837744721889
6,"B6 (4,4)",1,5,4,0.446683592150963,"Tensor-pooled",0.00542342160525802,0.00529637969264512,100,0.000529637969264512,0.00373183602887412,0.00756205153239228,-0.000591781904422029
6,"B6 (4,4)",1,5,4,0.446683592150963,"Matrix-only",0.0104196621374634,0.00775152558060966,100,0.000775152558060966,0.0081840955433319,0.0129635892559686,-0.00019370088078688
6,"B6 (4,4)",1,5,4,0.47315125896148,"Tensor-pooled",0.00618603953111113,0.00606439003794445,100,0.000606439003794445,0.00420591165095377,0.00864153593682664,-0.000521906049179875
6,"B6 (4,4)",1,5,4,0.47315125896148,"Matrix-only",0.0107597513285799,0.00843704289774393,100,0.000843704289774393,0.00867376781442429,0.0136471280708677,-0.000152803744033151
6,"B6 (4,4)",1,5,4,0.501187233627272,"Tensor-pooled",0.00701129651805197,0.00688687303064128,100,0.000688687303064128,0.0047748443366292,0.00980372423127151,-0.000536787905338129
6,"B6 (4,4)",1,5,4,0.501187233627272,"Matrix-only",0.0111218592989003,0.00916039124203941,100,0.000916039124203941,0.00883439573320493,0.0143794782344387,-0.000131635438878006
6,"B6 (4,4)",1,5,4,0.530884444230988,"Tensor-pooled",0.00788027515362232,0.00770227061428296,100,0.000770227061428296,0.00491943859724065,0.0109922909070988,-0.000550837283503649
6,"B6 (4,4)",1,5,4,0.530884444230988,"Matrix-only",0.0115372752232343,0.00986895239856933,100,0.000986895239856933,0.00871388395926707,0.0151502798260438,-0.000111651270163754
6,"B6 (4,4)",1,5,4,0.562341325190349,"Tensor-pooled",0.00878558586806038,0.00846688707498609,100,0.000846688707498609,0.00533567080652362,0.0121720094486581,-0.000564100751765864
6,"B6 (4,4)",1,5,4,0.562341325190349,"Matrix-only",0.0119555965213955,0.0106101411666159,100,0.00106101411666159,0.0085309689769301,0.0159494712389523,-9.87498130864367e-05
6,"B6 (4,4)",1,5,4,0.59566214352901,"Tensor-pooled",0.00964920972279426,0.00923504164064479,100,0.000923504164064479,0.00598816081832951,0.0133244280341734,-0.000564525108421553
6,"B6 (4,4)",1,5,4,0.59566214352901,"Matrix-only",0.0124647683177446,0.0112810692631748,100,0.00112810692631748,0.00871404849066273,0.0167737994413428,-6.75999834742034e-05
6,"B6 (4,4)",1,5,4,0.630957344480193,"Tensor-pooled",0.0104881892639986,0.00998809956541893,100,0.000998809956541893,0.00702993961145464,0.014448758619234,-0.000465198449756876
6,"B6 (4,4)",1,5,4,0.630957344480193,"Matrix-only",0.0130523792889973,0.011921075667669,100,0.0011921075667669,0.00905179425800783,0.0176367664192559,3.96037064208942e-05
6,"B6 (4,4)",1,5,4,0.668343917568615,"Tensor-pooled",0.0113093897408081,0.0107198134791415,100,0.00107198134791415,0.00760827142493546,0.0155456602731053,-0.000335753450067864
6,"B6 (4,4)",1,5,4,0.668343917568615,"Matrix-only",0.0136191547537987,0.0125791117308357,100,0.00125791117308357,0.00887784473613961,0.0184968399361998,0.000140810515844345
6,"B6 (4,4)",1,5,4,0.707945784384138,"Tensor-pooled",0.0121319181765153,0.0114009161945122,100,0.00114009161945122,0.00784342061459214,0.0166091697509301,-0.000213549490230623
6,"B6 (4,4)",1,5,4,0.707945784384138,"Matrix-only",0.014166230097855,0.0132383983789758,100,0.00132383983789758,0.00952609058448219,0.0193438547065841,0.00023635590503475
6,"B6 (4,4)",1,5,4,0.749894209332456,"Tensor-pooled",0.0129618540928764,0.0120157419553324,100,0.00120157419553324,0.00869472689082751,0.0176336024599281,-9.81815128210697e-05
6,"B6 (4,4)",1,5,4,0.749894209332456,"Matrix-only",0.014715165600845,0.0138653277414974,100,0.00138653277414974,0.0107085100190186,0.0201707942061199,0.000326556568878924
6,"B6 (4,4)",1,5,4,0.794328234724281,"Tensor-pooled",0.0137571078909215,0.0126048901514733,100,0.00126048901514733,0.00959874747404253,0.018615919012927,1.0732881027529e-05
6,"B6 (4,4)",1,5,4,0.794328234724281,"Matrix-only",0.015316255106529,0.0143996438258982,100,0.00143996438258982,0.0114126987922898,0.0209729329226476,0.000411711486629227
6,"B6 (4,4)",1,5,4,0.841395141645195,"Tensor-pooled",0.0145078758883736,0.01317753819222,100,0.001317753819222,0.0101903587669659,0.0195547820359061,0.000113554699124387
6,"B6 (4,4)",1,5,4,0.841395141645195,"Matrix-only",0.015932346380874,0.0148766439780965,100,0.00148766439780965,0.0120449506968482,0.0217472079102278,0.000492102912900634
6,"B6 (4,4)",1,5,4,0.891250938133746,"Tensor-pooled",0.0152166465819357,0.0137309840363626,100,0.00137309840363626,0.0108265110407831,0.0204499598185501,0.000210624754818218
6,"B6 (4,4)",1,5,4,0.891250938133746,"Matrix-only",0.016529733904556,0.0153296195865213,100,0.00153296195865213,0.0129534398519462,0.0224917622087779,0.000567997313232293
6,"B6 (4,4)",1,5,4,0.944060876285924,"Tensor-pooled",0.0158857692639857,0.0142635747301501,100,0.00142635747301501,0.0111869472708573,0.0213019420135898,0.000302264796657659
6,"B6 (4,4)",1,5,4,0.944060876285924,"Matrix-only",0.0171081881379232,0.0157573264431517,100,0.00157573264431517,0.0127856261886488,0.0232056136448115,0.000639646247314594
6,"B6 (4,4)",1,5,4,1,"Tensor-pooled",0.0165174618095446,0.0147744036759226,100,0.00147744036759226,0.0117080689174765,0.0221116873749854,0.000388778574859482
6,"B6 (4,4)",1,5,4,1,"Matrix-only",0.0176605687421582,0.0161670770531885,100,0.00161670770531885,0.0131658764794846,0.0238884140314043,0.000707287202809283
